Source Name,Mention Count,
registercitizen.com,31,
citizen.co.za,31,
tribuneindia.com,31,
ctvnews.ca,31,
jingtravel.com,30,
nsnbc.me,30,
wistv.com,30,
ad-hoc-news.de,30,
thedailytimes.com,30,
wqow.com,30,
shine.cn,30,
foreignpolicy.com,30,
hongkongfp.com,30,
forbesadvocate.com.au,30,
bellinghamherald.com,30,
dunyabulteni.net,30,
nydailynews.com,30,
ledger-enquirer.com,30,
mudgeeguardian.com.au,29,
bonnercountydailybee.com,29,
themonitor.com,29,
timeslive.co.za,29,
tagesanzeiger.ch,29,
heraldonline.com,29,
record-eagle.com,29,
theherald.com.au,29,
gupta-verlag.com,29,
prachatai.com,29,
wauchopegazette.com.au,29,
wsbtv.com,29,
bordermail.com.au,29,
mwcnews.net,29,
elkodaily.com,29,
hrw.org,29,
sandiegouniontribune.com,28,
therural.com.au,28,
centralwesterndaily.com.au,28,
thecourier.com.au,28,
bnd.com,28,
kiamaindependent.com.au,28,
nbc-2.com,28,
chosun.com,28,
skynews.com.au,28,
cnnphilippines.com,28,
wellingtontimes.com.au,28,
myfoxal.com,28,
mercurynews.com,28,
fresnobee.com,28,
omanobserver.om,28,
cp24.com,28,
cctv.com,28,
bostonherald.com,28,
gloucesteradvocate.com.au,28,
laht.com,28,
the-japan-news.com,27,
boorowanewsonline.com.au,27,
wiscnews.com,27,
sentinelrepublic.com,27,
vice.com,27,
wsoctv.com,27,
sunraysiadaily.com.au,27,
theprovince.com,27,
rapidnewsnetwork.com,27,
journal-news.com,27,
travelprnews.com,27,
naroomanewsonline.com.au,27,
galvnews.com,27,
gazettetimes.com,27,
openpr.com,27,
irrawaddy.org,27,
auburnpub.com,27,
spacewar.com,27,
lowyinterpreter.org,27,
mvariety.com,27,
ewn.co.za,27,
begadistrictnews.com.au,27,
yibada.com,26,
ourmidland.com,26,
bloombergquint.com,26,
english.vov.vn,26,
nepalnational.com,26,
noticias.terra.es,26,
gdnonline.com,26,
ktvl.com,26,
juneesoutherncross.com.au,26,
theguardian.com.au,26,
dailyliberal.com.au,26,
camdencourier.com.au,26,
ajot.com,26,
southernweekly.com.au,26,
radioaustralia.net.au,26,
tri-cityherald.com,26,
edenmagnet.com.au,26,
merimbulanewsweekly.com.au,26,
cowraguardian.com.au,26,
khaleejtimes.com,26,
torontosun.com,26,
iafrica.com,25,
kaj18.com,25,
noticias.terra.cl,25,
burlesonstar.net,25,
postbulletin.com,25,
tnp.sg,25,
longisland.com,25,
romandie.com,25,
